nbd_unexpected_write_count,nbd_mean_response_time_ms,nbd_std_response_time_ms,nbd_distinct_sources_count,nbd_fc3_read_count,nbd_fc6_write_count,nbd_fc16_write_count,nbd_error_count,nbd_traffic_volume,nbd_modbus_anomaly_rate,pcd_max_lnr,pcd_is_target_rtu_max_lnr,pcd_chi2_statistic,pcd_chi2_ratio,pcd_chi2_failed,pcd_target_rtu_v_residual,pcd_target_rtu_p_residual,pcd_target_rtu_is_flagged,pcd_global_bad_data_flag,pcd_voltage_pu_reported,pcd_voltage_dev_nominal,pcd_p_mw_reported,pcd_status_code,pcd_physics_network_disagreement_index,pcd_temporal_dv_dt_3tick,pcd_temporal_dp_dt_3tick,pcd_temporal_dq_dt_3tick,pcd_cross_rtu_voltage_divergence,tick,rtu_id,top_level_label,subtype_label
0.0,175.043,73.051,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3311,0.0299,0.0,0.0,0.0,0.0,0.0,0.9656,0.0344,0.588,1.0,2.3912,5e-05,0.0195,0.0075,0.0053,91,3,Normal,normal
0.0,174.653,72.992,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3311,0.0299,0.0,0.0,0.0,0.0,0.0,0.9658,0.0342,0.21,1.0,0.9,0.0,0.0045,0.0015,0.0051,91,4,Normal,normal
0.0,174.338,72.954,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3311,0.0299,0.0,0.0,0.0,0.0,0.0,0.9619,0.0381,0.246,1.0,1.2,0.00045,0.006,0.006,0.0015,91,5,Normal,normal
0.0,144.753,38.022,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6969,0.063,0.0,0.0,0.0,0.0,0.0,0.9686,0.0314,-1.41,1.0,2.3889,0.00175,0.0395,0.0205,0.00417,92,1,Normal,normal
0.0,142.973,36.324,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6969,0.063,0.0,0.0,0.0,0.0,0.0,0.9644,0.0356,0.602,1.0,2.4054,0.00035,0.018,0.0085,0.0004,92,2,Normal,normal
0.0,141.958,36.218,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6969,0.063,0.0,0.0,0.0,0.0,0.0,0.9647,0.0353,0.593,1.0,2.2767,0.0032,0.016,0.006,0.0039,92,3,Normal,normal
0.0,141.528,36.151,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6969,0.063,0.0,0.0,0.0,0.0,0.0,0.9642,0.0358,0.218,1.0,1.0,0.002,0.005,0.005,0.0044,92,4,Normal,normal
0.0,141.157,36.076,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6969,0.063,0.0,0.0,0.0,0.0,0.0,0.961,0.039,0.265,1.0,1.8,0.00085,0.009,0.0045,0.0034,92,5,Normal,normal
0.0,136.778,25.722,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7709,0.0696,0.0,0.0,0.0,0.0,0.0,0.9665,0.0335,-1.461,1.0,2.3982,0.0022,0.0375,0.0205,0.00377,93,1,Normal,normal
0.0,135.963,25.5,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7709,0.0696,0.0,0.0,0.0,0.0,0.0,0.9609,0.0391,0.613,1.0,2.3,0.00125,0.0115,0.009,0.0015,93,2,Normal,normal
0.0,135.13,25.669,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7709,0.0696,0.0,0.0,0.0,0.0,0.0,0.9645,0.0355,0.609,1.0,2.1,0.00055,0.0105,0.008,0.002,93,3,Normal,normal
0.0,134.778,25.649,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7709,0.0696,0.0,0.0,0.0,0.0,0.0,0.9628,0.0372,0.217,1.0,0.7,0.0015,0.0035,0.0025,0.0037,93,4,Normal,normal
0.0,134.45,25.637,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7709,0.0696,0.0,0.0,0.0,0.0,0.0,0.9583,0.0417,0.269,1.0,2.2924,0.0018,0.0115,0.0015,0.0026,93,5,Normal,normal
0.0,136.292,26.122,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.2576,0.4749,0.0,0.0,0.0,0.0,0.0,0.968,0.032,-1.478,1.0,2.3534,0.0003,0.034,0.019,0.0069,94,1,Normal,normal
0.0,135.455,25.918,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.2576,0.4749,0.0,0.0,0.0,0.0,0.0,0.9609,0.0391,0.631,1.0,2.426,0.00175,0.0145,0.0075,0.00295,94,2,Normal,normal
0.0,134.602,26.09,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.2576,0.4749,0.0,0.0,0.0,0.0,0.0,0.9561,0.0439,0.625,1.0,2.4495,0.0043,0.016,0.015,0.0119,94,3,Normal,normal
0.0,134.215,26.096,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.2576,0.4749,0.0,0.0,0.0,0.0,0.0,0.9663,0.0337,0.225,1.0,0.7,0.00105,0.0035,0.0,0.0017,94,4,Normal,normal
0.0,133.873,26.092,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.2576,0.4749,0.0,0.0,0.0,0.0,0.0,0.9597,0.0403,0.27,1.0,0.5,0.00065,0.0025,0.0035,0.0012,94,5,Normal,normal
0.0,125.173,19.035,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8989,0.1715,0.0,0.0,0.0,0.0,0.0,0.9652,0.0348,-1.508,1.0,2.4188,0.00065,0.0235,0.016,0.00497,95,1,Normal,normal
0.0,124.233,19.102,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8989,0.1715,0.0,0.0,0.0,0.0,0.0,0.9576,0.0424,0.637,1.0,2.3534,0.00165,0.012,0.0055,0.00435,95,2,Normal,normal
0.0,123.233,19.204,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8989,0.1715,0.0,0.0,0.0,0.0,0.0,0.9585,0.0415,0.635,1.0,2.428,0.003,0.013,0.0075,0.0067,95,3,Normal,normal
0.0,122.757,19.248,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8989,0.1715,0.0,0.0,0.0,0.0,0.0,0.9646,0.0354,0.231,1.0,1.4,0.0009,0.007,0.001,0.0006,95,4,Normal,normal
0.0,122.362,19.243,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8989,0.1715,0.0,0.0,0.0,0.0,0.0,0.9587,0.0413,0.28,1.0,1.1,0.0002,0.0055,0.008,0.0011,95,5,Normal,normal
0.0,173.582,69.731,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0437,0.2749,0.0,0.0,0.0,0.0,0.0,0.9653,0.0347,-1.522,1.0,2.3972,0.00135,0.022,0.017,0.00553,96,1,Normal,normal
0.0,172.51,69.712,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0437,0.2749,0.0,0.0,0.0,0.0,0.0,0.954,0.046,0.646,1.0,1.5,0.00345,0.0075,0.012,0.00665,96,2,Normal,normal
0.0,171.92,69.824,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0437,0.2749,0.0,0.0,0.0,0.0,0.0,0.9626,0.0374,0.649,1.0,2.4,0.00325,0.012,0.0055,0.0027,96,3,Normal,normal
0.0,171.437,69.816,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0437,0.2749,0.0,0.0,0.0,0.0,0.0,0.9627,0.0373,0.233,1.0,0.8,0.0018,0.004,0.0025,0.0026,96,4,Normal,normal
0.0,171.062,69.801,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0437,0.2749,0.0,0.0,0.0,0.0,0.0,0.956,0.044,0.286,1.0,1.6,0.00185,0.008,0.0045,0.002,96,5,Normal,normal
0.0,164.517,73.474,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3992,0.0361,0.0,0.0,0.0,0.0,0.0,0.9649,0.0351,-1.537,1.0,2.449,0.00015,0.0145,0.01,0.0046,97,1,Normal,normal
0.0,163.443,73.442,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3992,0.0361,0.0,0.0,0.0,0.0,0.0,0.9597,0.0403,0.646,1.0,0.9,0.00105,0.0045,0.0,0.0012,97,2,Normal,normal
0.0,162.865,73.538,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3992,0.0361,0.0,0.0,0.0,0.0,0.0,0.9593,0.0407,0.645,1.0,1.0,0.0004,0.005,0.004,0.0056,97,3,Normal,normal
0.0,162.385,73.522,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3992,0.0361,0.0,0.0,0.0,0.0,0.0,0.9619,0.0381,0.232,1.0,0.1,0.00135,0.0005,0.004,0.003,97,4,Normal,normal
0.0,162.005,73.516,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3992,0.0361,0.0,0.0,0.0,0.0,0.0,0.9569,0.0431,0.287,1.0,0.7,0.0009,0.0035,0.002,0.0028,97,5,Normal,normal
0.0,171.512,70.812,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.1408,0.2837,0.0,0.0,0.0,0.0,0.0,0.9641,0.0359,-1.55,1.0,2.4474,0.0006,0.014,0.0095,0.0045,98,1,Normal,normal
0.0,170.292,70.862,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.1408,0.2837,0.0,0.0,0.0,0.0,0.0,0.9577,0.0423,0.659,1.0,1.3,0.00185,0.0065,0.001,0.0046,98,2,Normal,normal
0.0,169.367,71.06,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.1408,0.2837,0.0,0.0,0.0,0.0,0.0,0.9614,0.0386,0.656,1.0,0.7,0.0006,0.0035,0.001,0.0027,98,3,Normal,normal
0.0,168.745,71.11,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.1408,0.2837,0.0,0.0,0.0,0.0,0.0,0.9597,0.0403,0.226,1.0,0.7,0.0015,0.0035,0.002,0.0044,98,4,Normal,normal
0.0,168.253,71.15,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.1408,0.2837,0.0,0.0,0.0,0.0,0.0,0.9605,0.0395,0.292,1.0,0.6,0.00225,0.003,0.0005,0.0028,98,5,Normal,normal
0.0,171.452,70.863,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2707,0.1148,0.0,0.0,0.0,0.0,0.0,0.9641,0.0359,-1.558,1.0,2.1,0.0004,0.0105,0.006,0.00423,99,1,Normal,normal
0.0,170.47,70.71,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2707,0.1148,0.0,0.0,0.0,0.0,0.0,0.9555,0.0445,0.666,1.0,2.0,0.0021,0.01,0.009,0.00375,99,2,Normal,normal
0.0,169.703,70.775,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2707,0.1148,0.0,0.0,0.0,0.0,0.0,0.9612,0.0388,0.661,1.0,1.6,0.00095,0.008,0.004,0.0029,99,3,Normal,normal
0.0,169.207,70.719,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2707,0.1148,0.0,0.0,0.0,0.0,0.0,0.9629,0.0371,0.239,1.0,0.7,0.0005,0.0035,0.0025,0.0012,99,4,Normal,normal
0.0,168.783,70.703,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2707,0.1148,0.0,0.0,0.0,0.0,0.0,0.9544,0.0456,0.29,1.0,0.3,0.00125,0.0015,0.0035,0.0011,99,5,Normal,normal
0.0,140.957,42.677,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9183,0.083,0.0,0.0,0.0,0.0,0.0,0.9651,0.0349,-1.564,1.0,1.4,0.0005,0.007,0.002,0.00493,100,1,Normal,normal
0.0,139.982,42.548,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9183,0.083,0.0,0.0,0.0,0.0,0.0,0.9571,0.0429,0.66,1.0,0.1,0.0003,0.0005,0.0055,0.00215,100,2,Normal,normal
0.0,139.253,42.465,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9183,0.083,0.0,0.0,0.0,0.0,0.0,0.9609,0.0391,0.656,1.0,0.0,0.00025,0.0,0.002,0.0042,100,3,Normal,normal
0.0,138.825,42.43,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9183,0.083,0.0,0.0,0.0,0.0,0.0,0.9625,0.0375,0.242,1.0,1.6,0.0014,0.008,0.004,0.0026,100,4,Normal,normal
0.0,138.445,42.419,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9183,0.083,0.0,0.0,0.0,0.0,0.0,0.9534,0.0466,0.287,1.0,0.5,0.00355,0.0025,0.002,0.0037,100,5,Normal,normal
0.0,166.888,66.868,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4268,0.0386,0.0,0.0,0.0,0.0,0.0,0.9642,0.0358,-1.554,1.0,0.4,5e-05,0.002,0.0015,0.00487,101,1,Normal,normal
0.0,165.917,66.77,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4268,0.0386,0.0,0.0,0.0,0.0,0.0,0.9578,0.0422,0.659,1.0,0.7,0.00115,0.0035,0.0015,0.0019,101,2,Normal,normal
0.0,165.232,66.847,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4268,0.0386,0.0,0.0,0.0,0.0,0.0,0.9582,0.0418,0.667,1.0,0.6,0.0015,0.003,0.0035,0.006,101,3,Normal,normal
0.0,164.848,66.881,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4268,0.0386,0.0,0.0,0.0,0.0,0.0,0.962,0.038,0.245,1.0,0.6,0.00045,0.003,0.0005,0.0022,101,4,Normal,normal
0.0,164.522,66.915,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4268,0.0386,0.0,0.0,0.0,0.0,0.0,0.9552,0.0448,0.288,1.0,0.2,0.0004,0.001,0.004,0.0026,101,5,Normal,normal
0.0,159.122,69.661,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.5691,0.3224,0.0,0.0,0.0,0.0,0.0,0.9676,0.0324,-1.558,1.0,0.6,0.00125,0.003,0.0075,0.00683,102,1,Normal,normal
0.0,158.048,69.674,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.5691,0.3224,0.0,0.0,0.0,0.0,0.0,0.9553,0.0447,0.657,1.0,0.3,0.0009,0.0015,0.0045,0.0057,102,2,Normal,normal
0.0,157.463,69.851,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.5691,0.3224,0.0,0.0,0.0,0.0,0.0,0.9612,0.0388,0.65,1.0,0.6,0.00015,0.003,0.001,0.0064,102,3,Normal,normal
0.0,157.095,69.928,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.5691,0.3224,0.0,0.0,0.0,0.0,0.0,0.9658,0.0342,0.23,1.0,1.2,0.00165,0.006,0.0035,0.0018,102,4,Normal,normal
0.0,156.737,70.029,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.5691,0.3224,0.0,0.0,0.0,0.0,0.0,0.9544,0.0456,0.29,1.0,0.3,0.0005,0.0015,0.0015,0.0009,102,5,Normal,normal
0.0,166.61,66.628,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.1587,0.1047,0.0,0.0,0.0,0.0,0.0,0.9644,0.0356,-1.531,1.0,1.9331,0.0001,0.0115,0.007,0.0038,103,1,Normal,normal
0.0,166.02,66.677,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.1587,0.1047,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.649,1.0,1.0,5e-05,0.005,0.0,0.0038,103,2,Normal,normal
0.0,165.53,66.847,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.1587,0.1047,0.0,0.0,0.0,0.0,0.0,0.9601,0.0399,0.646,1.0,2.1,0.00095,0.0105,0.002,0.0043,103,3,Normal,normal
0.0,165.265,66.873,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.1587,0.1047,0.0,0.0,0.0,0.0,0.0,0.9638,0.0362,0.232,1.0,1.3,0.0009,0.0065,0.0025,0.0006,103,4,Normal,normal
0.0,164.93,66.98,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.1587,0.1047,0.0,0.0,0.0,0.0,0.0,0.959,0.041,0.29,1.0,0.2,0.0019,0.001,0.002,0.0011,103,5,Normal,normal
0.0,166.702,66.56,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.4447,0.2208,0.0,0.0,0.0,0.0,0.0,0.9619,0.0381,-1.51,1.0,2.4431,0.00285,0.024,0.0065,0.00187,104,1,Normal,normal
0.0,166.173,66.563,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.4447,0.2208,0.0,0.0,0.0,0.0,0.0,0.9607,0.0393,0.635,1.0,2.2,0.0027,0.011,0.002,0.00125,104,2,Normal,normal
0.0,165.675,66.74,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.4447,0.2208,0.0,0.0,0.0,0.0,0.0,0.9586,0.0414,0.644,1.0,0.6,0.0013,0.003,0.0055,0.0033,104,3,Normal,normal
0.0,165.395,66.777,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.4447,0.2208,0.0,0.0,0.0,0.0,0.0,0.9608,0.0392,0.229,1.0,0.1,0.0025,0.0005,0.0005,0.0011,104,4,Normal,normal
0.0,165.062,66.883,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.4447,0.2208,0.0,0.0,0.0,0.0,0.0,0.957,0.043,0.284,1.0,0.6,0.0013,0.003,0.002,0.0037,104,5,Normal,normal
0.0,135.92,30.919,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.496,0.3158,0.0,0.0,0.0,0.0,0.0,0.9613,0.0387,-1.478,1.0,2.4321,0.00155,0.0265,0.016,0.00157,105,1,Normal,normal
0.0,135.435,31.45,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.496,0.3158,0.0,0.0,0.0,0.0,0.0,0.961,0.039,0.632,1.0,1.7,0.00155,0.0085,0.013,0.00105,105,2,Normal,normal
0.0,134.938,31.678,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.496,0.3158,0.0,0.0,0.0,0.0,0.0,0.9633,0.0367,0.631,1.0,1.5,0.0016,0.0075,0.009,0.002,105,3,Normal,normal
0.0,134.647,31.764,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.496,0.3158,0.0,0.0,0.0,0.0,0.0,0.9643,0.0357,0.223,1.0,0.9,0.00025,0.0045,0.001,0.003,105,4,Normal,normal
0.0,134.315,31.876,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.496,0.3158,0.0,0.0,0.0,0.0,0.0,0.9586,0.0414,0.273,1.0,1.7,0.0002,0.0085,0.0035,0.0024,105,5,Normal,normal
0.0,160.417,52.88,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3139,0.0284,0.0,0.0,0.0,0.0,0.0,0.9671,0.0329,-1.462,1.0,2.4054,0.0026,0.024,0.017,0.00303,106,1,Normal,normal
0.0,160.215,52.998,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3139,0.0284,0.0,0.0,0.0,0.0,0.0,0.9621,0.0379,0.614,1.0,2.1,0.0007,0.0105,0.0085,0.0012,106,2,Normal,normal
0.0,159.93,53.048,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3139,0.0284,0.0,0.0,0.0,0.0,0.0,0.9635,0.0365,0.61,1.0,2.4272,0.00245,0.017,0.009,0.0036,106,3,Normal,normal
0.0,159.73,53.064,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3139,0.0284,0.0,0.0,0.0,0.0,0.0,0.9666,0.0334,0.218,1.0,1.1,0.0029,0.0055,0.005,0.0005,106,4,Normal,normal
0.0,159.503,53.075,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3139,0.0284,0.0,0.0,0.0,0.0,0.0,0.9595,0.0405,0.274,1.0,1.0,0.00125,0.005,0.0075,0.0026,106,5,Normal,normal
0.0,152.527,56.114,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8825,0.17,0.0,0.0,0.0,0.0,0.0,0.9664,0.0336,-1.428,1.0,2.3982,0.00255,0.025,0.0165,0.00223,107,1,Normal,normal
0.0,151.573,56.385,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8825,0.17,0.0,0.0,0.0,0.0,0.0,0.9634,0.0366,0.609,1.0,2.3,0.0012,0.0115,0.0055,0.0005,107,2,Normal,normal
0.0,151.22,56.455,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8825,0.17,0.0,0.0,0.0,0.0,0.0,0.9615,0.0385,0.609,1.0,2.1689,0.0009,0.011,0.0015,0.0049,107,3,Normal,normal
0.0,150.975,56.497,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8825,0.17,0.0,0.0,0.0,0.0,0.0,0.9676,0.0324,0.221,1.0,0.2,0.00165,0.001,0.005,0.0012,107,4,Normal,normal
0.0,150.672,56.562,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8825,0.17,0.0,0.0,0.0,0.0,0.0,0.9614,0.0386,0.263,1.0,1.0,0.0014,0.005,0.002,0.002,107,5,Normal,normal
0.0,160.302,54.068,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6335,0.0572,0.0,0.0,0.0,0.0,0.0,0.9677,0.0323,-1.387,1.0,2.4459,0.0003,0.0375,0.0265,0.00287,108,1,Normal,normal
0.0,159.372,54.314,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6335,0.0572,0.0,0.0,0.0,0.0,0.0,0.9645,0.0355,0.589,1.0,2.3146,0.0012,0.0125,0.008,0.00055,108,2,Normal,normal
0.0,159.743,53.727,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6335,0.0572,0.0,0.0,0.0,0.0,0.0,0.9646,0.0354,0.588,1.0,2.1689,0.00055,0.011,0.0105,0.0031,108,3,Normal,normal
0.0,159.423,53.808,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6335,0.0572,0.0,0.0,0.0,0.0,0.0,0.9654,0.0346,0.213,1.0,0.5,0.0006,0.0025,0.001,0.0023,108,4,Normal,normal
0.0,159.09,53.881,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6335,0.0572,0.0,0.0,0.0,0.0,0.0,0.9602,0.0398,0.257,1.0,1.7,0.00035,0.0085,0.007,0.0043,108,5,Normal,normal
0.0,196.163,78.315,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8838,0.0798,0.0,0.0,0.0,0.0,0.0,0.9688,0.0312,-1.352,1.0,2.4469,0.0012,0.038,0.0225,0.0033,109,1,Normal,normal
0.0,195.233,78.53,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8838,0.0798,0.0,0.0,0.0,0.0,0.0,0.9647,0.0353,0.575,1.0,2.4369,0.00065,0.017,0.009,0.0016,109,2,Normal,normal
0.0,234.278,86.158,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8838,0.0798,0.0,0.0,0.0,0.0,0.0,0.964,0.036,0.577,1.0,2.4106,0.00125,0.016,0.0105,0.0048,109,3,Normal,normal
0.0,233.957,86.203,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8838,0.0798,0.0,0.0,0.0,0.0,0.0,0.9678,0.0322,0.204,1.0,1.7,0.0001,0.0085,0.005,0.001,109,4,Normal,normal
0.0,233.57,86.289,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8838,0.0798,0.0,0.0,0.0,0.0,0.0,0.9638,0.0362,0.25,1.0,1.3,0.0012,0.0065,0.0055,0.0009,109,5,Normal,normal
0.0,172.683,78.304,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2528,0.1132,0.0,0.0,0.0,0.0,0.0,0.9731,0.0269,-1.301,1.0,2.4355,0.0027,0.043,0.029,0.0057,110,1,Normal,normal
0.0,171.682,78.444,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2528,0.1132,0.0,0.0,0.0,0.0,0.0,0.9642,0.0358,0.544,1.0,2.3932,0.00015,0.0225,0.0165,0.00545,110,2,Normal,normal
0.0,210.707,96.24,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2528,0.1132,0.0,0.0,0.0,0.0,0.0,0.9693,0.0307,0.549,1.0,2.3754,0.00235,0.0195,0.0105,0.0038,110,3,Normal,normal
0.0,210.363,96.253,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2528,0.1132,0.0,0.0,0.0,0.0,0.0,0.9687,0.0313,0.2,1.0,1.3,0.00165,0.0065,0.003,0.0044,110,4,Normal,normal
0.0,209.965,96.282,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2528,0.1132,0.0,0.0,0.0,0.0,0.0,0.9662,0.0338,0.24,1.0,1.7,0.003,0.0085,0.0045,0.002,110,5,Normal,normal
0.0,209.415,87.648,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4833,0.134,0.0,0.0,0.0,0.0,0.0,0.9707,0.0293,-1.268,1.0,2.431,0.00095,0.042,0.024,0.00433,111,1,Normal,normal
0.0,208.44,87.454,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4833,0.134,0.0,0.0,0.0,0.0,0.0,0.9642,0.0358,0.54,1.0,2.2376,0.00025,0.0175,0.0115,0.0014,111,2,Normal,normal
0.0,247.493,88.641,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4833,0.134,0.0,0.0,0.0,0.0,0.0,0.9677,0.0323,0.534,1.0,2.413,0.00185,0.0215,0.0125,0.003,111,3,Normal,normal
0.0,247.192,88.647,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4833,0.134,0.0,0.0,0.0,0.0,0.0,0.9672,0.0328,0.197,1.0,0.7,0.0003,0.0035,0.002,0.0035,111,4,Normal,normal
0.0,246.855,88.603,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4833,0.134,0.0,0.0,0.0,0.0,0.0,0.9605,0.0395,0.232,1.0,1.8,0.00165,0.009,0.006,0.0037,111,5,Normal,normal
0.0,201.095,93.62,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5736,0.1421,0.0,0.0,0.0,0.0,0.0,0.971,0.029,-1.24,1.0,2.4468,0.00105,0.0305,0.0125,0.0035,112,1,Normal,normal
